No;Time_Offset;Type;ID;Data_Length;One;Two;Three;Four;Five;Six;Seven;Eight
57806);27615.899;0;0165;8;E1;47;80;00;00;00;01;27
57807);27616.083;0;02B0;5;12;00;00;07;51;-1;-1;-1
57808);27617.031;0;0316;8;05;19;C8;09;19;17;00;7F
57809);27617.271;0;018F;8;00;31;19;00;00;3F;00;10
57810);27617.507;0;0080;8;00;17;C8;09;19;17;19;C3
57811);27617.749;0;0081;8;40;84;88;00;00;00;00;D3
57812);27617.986;0;0260;8;05;19;00;30;00;8C;59;39
57813);27618.216;0;02A0;8;62;00;88;9D;C0;2E;36;0C
57814);27618.446;0;0329;8;84;B1;80;8C;11;29;00;10
57815);27618.694;0;0382;8;40;FE;0F;00;00;00;00;00
57816);27618.926;0;0545;8;D8;0F;00;89;11;00;11;00
57817);27619.172;0;0587;8;00;00;00;00;00;00;00;0E
57818);27619.419;0;04B0;8;00;80;00;80;00;40;00;80
57819);27619.667;0;0164;8;00;08;01;00;00;00;06;0F
57820);27620.029;0;04F2;8;80;00;40;30;00;00;00;D7
57821);27624.211;0;0153;8;00;80;10;FF;00;FF;00;8E
57822);27624.443;0;0220;8;F3;33;FB;03;0C;30;02;10
57823);27624.717;0;043F;8;00;40;60;FF;7B;84;09;00
57824);27624.959;0;0370;8;FF;20;00;80;FF;00;00;A0
57825);27625.203;0;0440;8;FF;00;00;00;FF;84;09;00
57826);27625.662;0;02B0;5;11;00;00;07;52;-1;-1;-1
57827);27625.900;0;0165;8;E1;37;80;00;00;00;02;54
57828);27627.180;0;0316;8;05;19;C8;09;19;17;00;7F
57829);27627.414;0;0260;8;05;19;00;30;00;8C;59;0C
57830);27627.654;0;018F;8;00;31;19;00;00;3F;00;10
57831);27627.888;0;0080;8;00;17;C8;09;19;17;19;B4
57832);27628.129;0;0081;8;40;84;88;00;00;00;00;C4
57833);27628.361;0;02A0;8;02;00;88;9D;C0;2E;36;0C
57834);27628.591;0;0329;8;84;B1;80;8C;11;29;00;10
57835);27628.829;0;0545;8;D8;0F;00;89;10;00;10;00
57836);27629.207;0;04B1;8;28;64;62;9E;00;00;00;8C
57837);27629.451;0;0164;8;00;08;01;00;00;00;07;0E
57838);27629.953;0;04F0;8;00;00;B4;00;00;0A;21;0F
57839);27634.209;0;0153;8;00;80;10;FF;00;FF;10;9E
57840);27634.458;0;01F1;8;00;BD;00;00;00;00;00;00
57841);27634.688;0;0220;8;F2;3B;FA;23;0C;20;02;10
57842);27634.928;0;0370;8;FF;20;00;80;FF;00;00;64
57843);27635.168;0;043F;8;00;40;60;FF;7B;88;09;00
57844);27635.404;0;0350;8;05;20;94;54;73;00;00;96
57845);27635.658;0;02C0;8;3D;00;00;00;00;00;00;00
57846);27635.896;0;0165;8;E2;37;80;00;00;00;03;56
57847);27636.082;0;02B0;5;14;00;00;07;13;-1;-1;-1
57848);27636.328;0;0440;8;FF;50;00;00;FF;8C;09;00
57849);27636.483;0;05E4;3;00;00;00;-1;-1;-1;-1;-1
57850);27637.199;0;0316;8;05;19;C8;09;19;17;00;7F
57851);27637.433;0;0260;8;05;19;00;30;00;8C;59;1B
57852);27637.665;0;02A0;8;A2;00;88;9D;C0;2E;36;0C
57853);27637.899;0;0080;8;00;17;C8;09;19;17;19;A5
57854);27638.140;0;0081;8;40;84;88;00;00;00;00;B5
57855);27638.380;0;018F;8;00;31;19;00;00;3F;00;10
57856);27638.614;0;0329;8;D7;B1;80;8C;11;29;00;10
57857);27638.860;0;0382;8;40;FE;0F;00;00;00;00;04
57858);27639.098;0;0545;8;D8;0F;00;89;10;00;10;00
57859);27639.342;0;04B0;8;00;C0;00;80;00;40;00;80
57860);27639.590;0;0164;8;00;08;01;00;00;00;08;01
57861);27641.528;0;04F2;8;80;00;40;30;00;00;00;D8
57862);27644.217;0;0153;8;00;80;10;FF;00;FF;20;AE
57863);27644.451;0;0220;8;EF;03;FC;0B;0C;30;02;10
57864);27644.697;0;043F;8;00;40;60;FF;7B;88;09;00
57865);27644.941;0;0370;8;FF;20;00;80;FF;00;00;28
57866);27645.183;0;0440;8;FF;A0;00;00;FF;88;09;00
57867);27645.663;0;02B0;5;11;00;00;07;34;-1;-1;-1
57868);27645.905;0;0110;8;D0;3C;40;09;00;00;00;00
57869);27646.144;0;0165;8;E3;37;80;00;00;00;04;50
57870);27647.592;0;0316;8;05;19;D4;09;19;17;00;7F
57871);27647.832;0;018F;8;00;31;19;00;00;3F;00;10
57872);27648.066;0;0080;8;00;17;D4;09;19;17;19;C6
57873);27648.308;0;0081;8;40;84;88;00;00;00;00;A6
57874);27648.544;0;0260;8;05;19;00;30;00;8C;59;2A
57875);27648.777;0;02A0;8;C2;00;88;9D;C0;2E;36;0C
57876);27649.011;0;0329;8;D7;B1;80;8C;11;29;00;10
57877);27649.245;0;04B1;8;28;64;62;9E;00;00;00;8C
57878);27649.491;0;0164;8;00;08;01;00;00;00;09;00
57879);27649.727;0;0545;8;D8;0F;00;89;12;00;14;00
57880);27649.991;0;04F0;8;00;00;B6;00;00;0A;21;0F
57881);27654.212;0;0153;8;00;80;10;FF;00;FF;30;BE
57882);27654.460;0;01F1;8;00;BD;00;00;00;00;00;00
57883);27654.694;0;0220;8;EF;0B;FD;3B;0C;30;02;10
57884);27654.934;0;0370;8;FF;20;00;80;FF;00;00;EC
57885);27655.174;0;043F;8;00;40;60;FF;7B;84;09;00
57886);27655.410;0;0350;8;05;20;A4;54;73;00;00;A6
57887);27655.659;0;0440;8;FF;F0;00;00;FF;84;09;00
57888);27655.899;0;0165;8;E3;27;80;00;00;00;05;41
57889);27656.083;0;02B0;5;14;00;00;07;75;-1;-1;-1
57890);27657.007;0;0316;8;05;19;D4;09;19;17;00;7F
57891);27657.247;0;018F;8;00;31;19;00;00;3F;00;10
57892);27657.486;0;0080;8;00;17;D4;09;19;17;19;B7
57893);27657.728;0;0081;8;40;84;88;00;00;00;00;97
57894);27657.964;0;0260;8;05;19;00;30;00;8C;59;39
57895);27658.194;0;02A0;8;62;00;88;9D;C0;2E;36;0C
57896);27658.428;0;0329;8;D7;B1;80;8C;11;29;00;10
57897);27658.674;0;0382;8;40;FE;0F;00;00;00;00;08
57898);27658.913;0;0545;8;D8;0F;00;88;12;00;14;00
57899);27659.247;0;04B0;8;00;00;00;C0;00;40;00;80
57900);27659.495;0;0164;8;00;08;01;00;00;00;0A;03
57901);27660.009;0;04F2;8;80;00;50;30;00;00;00;D9
57902);27664.209;0;0153;8;00;80;10;FF;00;FF;40;CE
57903);27664.443;0;0220;8;F0;13;FC;3B;0C;20;02;10
57904);27664.715;0;043F;8;00;40;60;FF;7B;84;09;00
57905);27664.957;0;0370;8;FF;20;00;80;FF;00;00;A0
57906);27665.201;0;0440;8;FF;00;00;00;FF;84;09;00
57907);27665.617;0;02B0;5;12;00;00;07;26;-1;-1;-1
57908);27665.856;0;0165;8;E4;37;80;00;00;00;06;55
57909);27667.170;0;0316;8;05;19;DE;09;19;17;00;7F
57910);27667.404;0;0260;8;05;19;00;30;00;8C;59;0C
57911);27667.644;0;018F;8;00;31;19;00;00;3F;00;10
57912);27667.882;0;0080;8;00;17;DE;09;19;17;19;08
57913);27668.122;0;0081;8;40;84;88;00;00;00;00;88
57914);27668.355;0;02A0;8;02;00;88;9D;C0;2E;36;0C
57915);27668.589;0;0329;8;D7;B1;80;8C;11;29;00;10
57916);27668.821;0;0545;8;D8;0F;00;8A;13;00;15;00
57917);27669.205;0;04B1;8;28;64;62;9E;00;00;00;8C
57918);27669.451;0;0164;8;00;08;01;00;00;00;0B;02
57919);27669.931;0;04F0;8;00;00;B8;00;00;0A;21;0F
57920);27674.211;0;0153;8;00;80;10;FF;00;FF;50;DE
57921);27674.459;0;01F1;8;00;BD;00;00;00;00;00;00
57922);27674.691;0;0220;8;F2;1B;FE;1B;0C;30;02;10
57923);27674.932;0;0370;8;FF;20;00;80;FF;00;00;64
57924);27675.172;0;043F;8;00;40;60;FF;7B;80;09;00
57925);27675.406;0;0350;8;05;20;B4;54;73;00;00;B6
57926);27675.650;0;0440;8;FF;50;00;00;FF;7C;09;00
57927);27675.888;0;0165;8;E4;27;80;00;00;00;07;44
57928);27676.078;0;02B0;5;11;00;00;07;07;-1;-1;-1
57929);27677.217;0;0316;8;05;19;DE;09;19;17;00;7F
57930);27677.451;0;0260;8;05;19;00;30;00;8C;59;1B
57931);27677.683;0;02A0;8;A2;00;88;9D;C0;2E;36;0C
57932);27677.921;0;0080;8;00;17;DE;09;19;17;19;F9
57933);27678.161;0;0081;8;40;84;88;00;00;00;00;79
57934);27678.401;0;018F;8;00;31;19;00;00;3F;00;10
57935);27678.634;0;0329;8;D7;B1;80;8C;11;2A;00;10
57936);27678.880;0;0382;8;40;FE;0F;00;00;00;00;0C
57937);27679.114;0;0545;8;D8;0F;00;8B;13;00;15;00
57938);27679.360;0;04B0;8;00;40;00;C0;00;40;00;80
57939);27679.606;0;0164;8;00;08;01;00;00;00;0C;05
57940);27680.026;0;04F2;8;80;00;50;30;00;00;00;DA
57941);27684.212;0;0153;8;00;80;10;FF;00;FF;60;EE
57942);27684.448;0;0220;8;F1;23;03;3C;0C;10;02;10
57943);27684.719;0;043F;8;00;40;60;FF;7B;7C;09;00
57944);27684.963;0;0370;8;FF;20;00;80;FF;00;00;28
57945);27685.207;0;0440;8;FF;A0;00;00;FF;7C;09;00
57946);27685.619;0;02B0;5;11;00;00;07;F8;-1;-1;-1
57947);27685.855;0;0165;8;E3;37;80;00;00;00;08;5C
57948);27686.969;0;0316;8;05;19;DE;09;19;17;00;7F
57949);27687.209;0;018F;8;00;31;19;00;00;3F;00;10
57950);27687.444;0;0080;8;00;17;DE;09;19;17;19;EA
57951);27687.686;0;0081;8;40;84;88;00;00;00;00;6A
57952);27687.922;0;0260;8;05;19;00;30;00;8C;59;2A
57953);27688.154;0;02A0;8;C2;00;88;9D;C0;2E;36;0C
57954);27688.388;0;0329;8;D7;B1;80;8C;11;29;00;10
57955);27688.624;0;0545;8;D8;0F;00;8C;12;00;14;00
57956);27689.204;0;04B1;8;28;64;62;9E;00;00;00;8C
57957);27689.453;0;0164;8;00;08;01;00;00;00;0D;04
57958);27691.269;0;04F0;8;00;00;BA;00;00;0A;21;0F
57959);27691.531;0;04F1;8;C0;18;00;00;00;00;00;00
57960);27691.797;0;051A;8;00;03;00;00;00;00;00;00
57961);27692.065;0;0690;8;03;00;00;22;A0;00;19;00
57962);27694.209;0;0153;8;00;80;10;FF;00;FF;70;FE
57963);27694.458;0;01F1;8;00;BD;00;00;00;00;00;00
57964);27694.694;0;0220;8;F1;2B;06;3C;0C;10;02;10
57965);27694.934;0;0370;8;FF;20;00;80;FF;00;00;EC
57966);27695.174;0;043F;8;00;40;60;FF;7B;78;09;00
57967);27695.408;0;0350;8;05;20;C4;54;73;00;00;C6
57968);27695.650;0;0440;8;FF;F0;00;00;FF;78;09;00
57969);27695.886;0;0165;8;E2;47;80;00;00;00;09;2C
57970);27696.061;0;0120;4;00;00;00;00;-1;-1;-1;-1
57971);27696.249;0;02B0;5;11;00;00;07;E9;-1;-1;-1
57972);27696.497;0;0517;8;00;00;00;00;00;00;00;00
57973);27696.741;0;059B;8;00;00;00;00;00;00;00;C4
57974);27697.243;0;0316;8;05;19;C4;09;19;17;00;7F
57975);27697.477;0;0260;8;05;19;00;30;00;8C;5B;37
57976);27697.708;0;02A0;8;62;00;88;9D;C0;2E;36;0C
57977);27697.944;0;0080;8;00;17;C4;09;19;17;19;8B
57978);27698.184;0;0081;8;40;84;88;00;00;00;00;5B
57979);27698.424;0;018F;8;00;31;19;00;00;3F;00;10
57980);27698.658;0;0329;8;0F;B1;80;8C;11;29;00;10
57981);27698.906;0;0382;8;40;FE;0F;00;00;00;00;00
57982);27699.145;0;0545;8;D8;0F;00;8B;16;00;16;00
57983);27699.395;0;04B0;8;00;80;00;C0;00;40;00;80
57984);27699.641;0;0164;8;00;08;01;00;00;00;0E;07
57985);27700.169;0;04F2;8;80;00;50;30;00;00;00;DB
57986);27704.211;0;0153;8;00;80;10;FF;00;FF;80;0E
57987);27704.447;0;0220;8;F3;33;02;3C;0C;10;02;10
57988);27704.689;0;043F;8;00;40;60;FF;7B;6C;09;00
57989);27704.931;0;0370;8;FF;20;00;80;FF;00;00;A0
57990);27705.173;0;0440;8;FF;00;00;00;FF;64;09;00
57991);27705.685;0;02B0;5;11;00;00;07;DA;-1;-1;-1
57992);27705.922;0;0165;8;E1;47;80;00;00;00;0A;2C
57993);27706.174;0;0510;8;00;00;00;00;00;00;00;00
57994);27707.198;0;0316;8;05;19;C4;09;19;17;00;7F
57995);27707.432;0;0260;8;05;19;00;30;00;8C;5B;0A
57996);27707.672;0;018F;8;00;31;19;00;00;3F;00;10
57997);27707.908;0;0080;8;00;17;C4;09;19;17;19;7C
57998);27708.151;0;0081;8;40;84;88;00;00;00;00;4C
57999);27708.383;0;02A0;8;02;00;88;9D;C0;2E;36;0C
58000);27708.617;0;0329;8;0F;B1;80;8C;11;29;00;10
58001);27708.851;0;0545;8;D8;0F;00;89;17;00;17;00
58002);27709.203;0;04B1;8;28;64;62;9E;00;00;00;8C
58003);27709.450;0;0164;8;00;08;01;00;00;00;0F;06
58004);27709.982;0;04F0;8;00;00;BC;00;00;0A;21;0F
58005);27711.017;0;00A0;8;46;7E;DE;09;00;1F;00;02
58006);27711.255;0;00A1;8;80;8D;80;80;26;00;00;00
58007);27714.207;0;0153;8;00;80;10;FF;00;FF;90;1E
58008);27714.455;0;01F1;8;00;BD;00;00;00;00;00;00
58009);27714.685;0;0220;8;F3;3B;FA;1B;0C;30;02;10
58010);27714.925;0;0370;8;FF;20;00;80;FF;00;00;64
58011);27715.163;0;043F;8;00;40;60;FF;7B;6C;09;00
58012);27715.397;0;0350;8;05;20;D4;54;73;00;00;D6
58013);27715.639;0;0440;8;FF;50;00;00;FF;6C;09;00
58014);27715.880;0;0165;8;E0;47;80;00;00;00;0B;2C
58015);27716.070;0;02B0;5;13;00;01;07;FB;-1;-1;-1
58016);27717.199;0;0316;8;05;19;BA;09;19;17;00;7F
58017);27717.433;0;0260;8;05;19;00;30;00;8C;5B;19
58018);27717.666;0;02A0;8;A2;00;88;9D;C0;2E;36;0C
58019);27717.901;0;0080;8;00;17;BA;09;19;17;19;1D
58020);27718.141;0;0081;8;40;84;88;00;00;00;00;3D
58021);27718.381;0;018F;8;00;31;19;00;00;3F;00;10
58022);27718.615;0;0329;8;0F;B1;80;8C;11;29;00;10
58023);27718.861;0;0382;8;40;FE;0F;00;00;00;00;04
58024);27719.097;0;0545;8;D8;16;00;89;17;00;17;00
58025);27719.342;0;04B0;8;00;C0;00;C0;00;40;00;80
58026);27719.590;0;0164;8;00;08;01;00;00;00;00;09
58027);27719.838;0;0587;8;00;00;00;00;00;00;00;00
58028);27720.080;0;04F2;8;80;00;50;30;00;00;00;DC
58029);27724.240;0;0153;8;00;80;10;FF;00;FF;A0;2E
58030);27724.474;0;0220;8;F2;03;F7;13;0C;30;02;10
58031);27724.744;0;043F;8;00;40;60;FF;7B;70;09;00
58032);27724.988;0;0370;8;FF;20;00;80;FF;00;00;28
58033);27725.228;0;0440;8;FF;A0;00;00;FF;74;09;00
58034);27725.715;0;02B0;5;12;00;00;07;8C;-1;-1;-1
58035);27725.953;0;0165;8;E0;47;80;00;00;00;0C;2B
58036);27726.991;0;0316;8;05;19;BA;09;19;17;00;7F
58037);27727.231;0;018F;8;00;31;19;00;00;3F;00;10
58038);27727.463;0;0080;8;00;17;BA;09;19;17;19;0E
58039);27727.705;0;0081;8;40;84;88;00;00;00;00;2E
58040);27727.940;0;0260;8;05;19;00;30;00;8C;5B;28
58041);27728.172;0;02A0;8;C2;00;88;9D;C0;2E;36;0C
58042);27728.406;0;0329;8;0F;B1;80;8C;11;29;00;10
58043);27728.640;0;0545;8;D8;16;00;89;16;00;16;00
58044);27729.230;0;04B1;8;28;64;62;9E;00;00;00;8C
58045);27729.478;0;0164;8;00;08;01;00;00;00;01;08
58046);27729.974;0;04F0;8;00;00;BE;00;00;0A;21;0F
58047);27734.236;0;0153;8;00;80;10;FF;00;FF;B0;3E
58048);27734.484;0;01F1;8;00;BD;00;00;00;00;00;00
58049);27734.718;0;0220;8;F1;0B;FB;13;0C;30;02;10
58050);27734.959;0;0370;8;FF;20;00;80;FF;00;00;EC
58051);27735.197;0;043F;8;00;40;60;FF;7B;6C;09;00
58052);27735.450;0;02C0;8;3D;00;00;00;00;00;00;00
58053);27735.689;0;0350;8;05;20;E4;54;73;00;00;E6
58054);27735.929;0;0165;8;E0;37;80;00;00;00;0D;5A
58055);27736.177;0;0018;8;20;00;01;60;01;00;20;00
58056);27736.361;0;02B0;5;12;00;00;07;9D;-1;-1;-1
58057);27736.606;0;0440;8;FF;F0;00;00;FF;6C;09;00
58058);27736.760;0;05E4;3;00;00;00;-1;-1;-1;-1;-1
58059);27737.088;0;0316;8;05;19;BA;09;19;17;00;7F
58060);27737.328;0;018F;8;00;31;19;00;00;3F;00;10
58061);27737.562;0;0260;8;05;19;00;30;00;8C;5B;37
58062);27737.797;0;0080;8;00;17;BA;09;19;17;19;FF
58063);27738.043;0;0081;8;40;84;88;00;00;00;00;1F
58064);27738.273;0;02A0;8;62;00;88;9D;C0;2E;36;0C
58065);27738.509;0;0329;8;0F;B1;80;8C;11;2A;00;10
58066);27738.755;0;0382;8;40;FE;0F;00;00;00;00;08
58067);27738.987;0;0545;8;D8;16;00;8A;16;00;16;00
58068);27739.270;0;04B0;8;00;00;00;00;00;40;00;80
58069);27739.520;0;0164;8;00;08;01;00;00;00;02;0B
58070);27741.618;0;04F2;8;80;00;50;30;00;00;00;DD
58071);27744.238;0;0153;8;00;80;10;FF;00;FF;C0;4E
58072);27744.468;0;0220;8;EF;13;FE;33;0C;30;02;10
58073);27744.710;0;043F;8;00;40;60;FF;7B;64;09;00
58074);27744.952;0;0370;8;FF;20;00;80;FF;00;00;A0
58075);27745.196;0;0440;8;FF;00;00;00;FF;60;09;00
58076);27745.702;0;02B0;5;11;00;00;07;9E;-1;-1;-1
58077);27745.944;0;0110;8;D0;3C;40;09;00;00;00;00
58078);27746.185;0;0165;8;E0;47;80;00;00;00;0E;29
58079);27747.205;0;0316;8;05;1A;D6;09;19;17;00;7F
58080);27747.439;0;0260;8;05;19;00;30;00;8C;5B;0A
58081);27747.679;0;018F;8;00;31;19;00;00;3F;00;10
58082);27747.917;0;0080;8;00;17;D6;09;1A;17;19;F0
58083);27748.161;0;0081;8;40;84;88;00;00;00;00;00
58084);27748.394;0;02A0;8;02;00;88;9D;C0;2E;36;0C
58085);27748.630;0;0329;8;0F;B1;80;8C;11;2A;00;10
58086);27748.864;0;0545;8;D8;16;00;8B;19;00;18;00
58087);27749.230;0;04B1;8;28;64;62;9E;00;00;00;8C
58088);27749.478;0;0164;8;00;08;01;00;00;00;03;0A
58089);27750.016;0;04F0;8;00;00;C0;00;00;0A;21;0F
58090);27754.234;0;0153;8;00;80;10;FF;00;FF;D0;5E
58091);27754.482;0;01F1;8;00;BD;00;00;00;00;00;00
58092);27754.716;0;0220;8;EE;1B;FD;03;0C;30;02;10
58093);27754.957;0;0370;8;FF;20;00;80;FF;00;00;64
58094);27755.197;0;043F;8;00;40;60;FF;7B;60;09;00
58095);27755.433;0;0350;8;05;20;F4;54;73;00;00;F6
58096);27755.675;0;0440;8;FF;50;00;00;FF;60;09;00
58097);27755.919;0;0165;8;E0;37;80;00;00;00;0F;58
58098);27756.091;0;0050;4;00;83;10;00;-1;-1;-1;-1
58099);27756.276;0;02B0;5;11;00;00;07;8F;-1;-1;-1
58100);27757.435;0;05F0;2;00;00;-1;-1;-1;-1;-1;-1
58101);27757.666;0;0316;8;05;1A;D6;09;19;17;00;7F
58102);27757.898;0;0329;8;40;B1;80;8C;11;2A;00;10
58103);27758.132;0;0080;8;00;17;D6;09;1A;17;19;E1
58104);27758.374;0;0081;8;40;84;88;00;00;00;00;F1
58105);27758.614;0;018F;8;00;31;19;00;00;3F;00;10
58106);27758.849;0;0260;8;05;19;00;30;00;8C;5B;19
58107);27759.081;0;02A0;8;A2;00;88;9D;C0;2E;36;0C
58108);27759.327;0;0382;8;40;FE;0F;00;00;00;00;0C
58109);27759.573;0;04B0;8;00;40;00;00;00;40;00;80
58110);27759.819;0;0164;8;00;08;01;00;00;00;04;0D
58111);27760.053;0;0545;8;D8;16;00;8B;19;00;18;00
58112);27760.293;0;04F2;8;80;00;60;30;00;00;00;DE
58113);27764.239;0;0153;8;00;80;10;FF;00;FF;E0;6E
58114);27764.472;0;0220;8;EE;23;FC;13;0C;30;02;10
58115);27764.716;0;043F;8;00;40;60;FF;7B;68;09;00
58116);27764.960;0;0370;8;FF;20;00;80;FF;00;00;28
58117);27765.202;0;0440;8;FF;A0;00;00;FF;70;09;00
58118);27765.624;0;02B0;5;11;00;00;07;70;-1;-1;-1
58119);27765.868;0;0165;8;E0;47;80;00;00;00;00;27
58120);27766.986;0;0316;8;05;1A;E8;09;19;17;00;7F
58121);27767.227;0;018F;8;00;31;19;00;00;3F;00;10
58122);27767.465;0;0080;8;00;17;E8;09;1A;17;19;A2
58123);27767.705;0;0081;8;40;84;88;00;00;00;00;E2
58124);27767.939;0;0260;8;05;19;00;30;00;8C;5B;28
58125);27768.171;0;02A0;8;C2;00;88;9D;C0;2E;36;0C
58126);27768.407;0;0329;8;40;B1;80;8C;11;29;00;10
58127);27768.646;0;0545;8;D8;16;00;8C;19;00;18;00
58128);27769.228;0;04B1;8;28;64;62;9E;00;00;00;8C
58129);27769.472;0;0164;8;00;08;01;00;00;00;05;0C
58130);27769.950;0;04F0;8;00;00;C2;00;00;0A;21;0F
58131);27774.230;0;0153;8;00;80;10;FF;00;FF;00;8E
58132);27774.478;0;01F1;8;00;BD;00;00;00;00;00;00
58133);27774.714;0;0220;8;EE;2B;00;04;0C;10;02;10
58134);27774.954;0;0370;8;FF;20;00;80;FF;00;00;EC
58135);27775.192;0;043F;8;00;40;60;FF;7B;68;09;00
58136);27775.430;0;0350;8;05;20;04;54;73;00;00;06
58137);27775.675;0;0440;8;FF;F0;00;00;FF;68;09;00
58138);27775.918;0;0165;8;E0;47;80;00;00;00;01;26
58139);27776.166;0;0018;8;20;00;01;60;01;00;20;00
58140);27776.350;0;02B0;5;11;00;00;07;61;-1;-1;-1
58141);27777.055;0;0316;8;05;1A;E8;09;19;17;00;7F
58142);27777.295;0;018F;8;00;31;19;00;00;3F;00;10
58143);27777.529;0;0260;8;05;19;00;30;00;8C;5B;37
58144);27777.763;0;0080;8;00;17;E8;09;1A;17;19;93
58145);27778.005;0;0081;8;40;84;88;00;00;00;00;D3
58146);27778.235;0;02A0;8;62;00;88;9D;C0;2E;36;0C
58147);27778.472;0;0329;8;40;B1;80;8C;11;29;00;10
58148);27778.720;0;0382;8;40;FE;0F;00;00;00;00;00
58149);27778.954;0;0545;8;D8;16;00;8B;19;00;18;00
58150);27779.268;0;04B0;8;00;80;00;00;00;40;00;80
58151);27779.516;0;0164;8;00;08;01;00;00;00;06;0F
58152);27780.050;0;04F2;8;80;00;60;30;00;00;00;DF
58153);27784.232;0;0153;8;00;80;10;FF;00;FF;10;9E
58154);27784.468;0;0220;8;EE;33;06;24;0C;10;02;10
58155);27784.768;0;043F;8;00;40;60;FF;7B;64;09;00
58156);27785.011;0;0370;8;FF;20;00;80;FF;00;00;A0
58157);27785.253;0;0440;8;FF;00;00;00;FF;64;09;00
58158);27785.713;0;02B0;5;11;00;00;07;52;-1;-1;-1
58159);27785.951;0;0165;8;E0;57;80;00;00;00;02;35
58160);27787.603;0;0316;8;05;1A;E8;09;19;17;00;7F
58161);27787.839;0;0329;8;40;B1;80;8C;11;29;00;10
58162);27788.074;0;0545;8;D8;16;00;8B;19;00;18;00
58163);27788.308;0;0080;8;00;17;E8;09;1A;17;19;84
58164);27788.548;0;0081;8;40;84;88;00;00;00;00;C4
58165);27788.788;0;018F;8;00;31;19;00;00;3F;00;10
58166);27789.022;0;0260;8;05;19;00;30;00;8C;5B;0A
58167);27789.254;0;02A0;8;02;00;88;9D;C0;2E;36;0C
58168);27789.489;0;04B1;8;28;64;62;9E;00;00;00;8C
58169);27789.733;0;0164;8;00;08;01;00;00;00;07;0E
58170);27791.289;0;04F0;8;00;00;C4;00;00;0A;21;0F
58171);27791.551;0;04F1;8;C0;18;00;00;00;00;00;00
58172);27791.811;0;0690;8;03;00;00;20;A0;00;1D;00
58173);27794.233;0;0153;8;00;80;10;FF;00;FF;20;AE
58174);27794.481;0;01F1;8;00;BD;00;00;00;00;00;00
58175);27794.715;0;0220;8;F0;3B;05;34;0C;10;05;10
58176);27794.956;0;0370;8;FF;20;00;80;FF;00;00;64
58177);27795.194;0;043F;8;00;40;60;FF;7B;64;09;00
58178);27795.430;0;0350;8;05;20;14;54;73;00;00;16
58179);27795.672;0;0440;8;FF;50;00;00;FF;68;09;00
58180);27795.912;0;0165;8;DF;47;80;00;00;00;03;1B
58181);27796.098;0;02B0;5;12;00;00;07;73;-1;-1;-1
58182);27796.345;0;059B;8;00;00;00;00;00;00;00;88
58183);27797.299;0;0316;8;05;19;DA;09;19;17;00;7F
58184);27797.533;0;0260;8;05;19;00;30;00;8C;5B;19
58185);27797.765;0;02A0;8;A2;00;88;9D;C0;2E;36;0C
58186);27797.999;0;0080;8;00;17;DA;09;19;17;19;75
58187);27798.239;0;0081;8;40;84;88;00;00;00;00;B5
58188);27798.479;0;018F;8;00;31;19;00;00;3F;00;10
58189);27798.716;0;0329;8;40;B1;80;8C;11;29;00;10
58190);27798.962;0;0382;8;40;FE;0F;00;00;00;00;04
58191);27799.196;0;0545;8;D8;16;00;8A;17;00;15;00
58192);27799.444;0;04B0;8;00;C0;00;00;00;40;00;80
58193);27799.692;0;0164;8;00;08;01;00;00;00;08;01
58194);27800.152;0;04F2;8;80;00;60;30;00;00;00;E0
58195);27804.238;0;0153;8;00;80;10;FF;00;FF;30;BE
58196);27804.474;0;0220;8;F1;03;FF;3B;0C;30;05;10
58197);27804.725;0;043F;8;00;40;60;FF;7B;60;09;00
58198);27804.969;0;0370;8;FF;20;00;80;FF;00;00;28
58199);27805.211;0;0440;8;FF;A0;00;00;FF;60;09;00
58200);27805.635;0;02B0;5;12;00;00;07;04;-1;-1;-1
58201);27805.875;0;0165;8;DE;47;80;00;00;00;04;1D
58202);27806.127;0;0510;8;00;00;00;00;00;00;00;00
58203);27807.009;0;0316;8;05;19;D8;09;19;17;00;7F
58204);27807.250;0;018F;8;00;31;19;00;00;3F;00;10
58205);27807.486;0;0080;8;00;17;D8;09;19;17;19;86
58206);27807.728;0;0081;8;40;84;88;00;00;00;00;A6
58207);27807.962;0;0260;8;05;19;00;30;00;8C;5B;28
58208);27808.194;0;02A0;8;C2;00;88;9D;C0;2E;36;0C
58209);27808.431;0;0329;8;40;B1;80;8C;11;29;00;10
58210);27808.667;0;0545;8;D8;16;00;8A;18;00;16;00
58211);27809.227;0;04B1;8;28;64;62;9E;00;00;00;8C
58212);27809.473;0;0164;8;00;08;01;00;00;00;09;00
58213);27810.003;0;04F0;8;00;00;C6;00;00;0A;21;0F
58214);27813.743;0;00A0;8;46;7E;DE;09;00;1F;00;02
58215);27813.981;0;00A1;8;7F;8D;80;80;26;00;00;00
58216);27814.229;0;0153;8;00;80;10;FF;00;FF;40;CE
58217);27814.477;0;01F1;8;00;BD;00;00;00;00;00;00
58218);27814.705;0;0220;8;F1;0B;FA;1B;0C;30;05;10
58219);27814.945;0;0370;8;FF;20;00;80;FF;00;00;EC
58220);27815.186;0;043F;8;00;40;60;FF;7B;60;09;00
58221);27815.420;0;0350;8;05;20;24;54;73;00;00;26
58222);27815.664;0;0440;8;FF;F0;00;00;FF;64;09;00
